model,subfolder,category_id,question_index,num_iterations,GPT1_mean,GPT2_mean,GPT3_mean,GPT4_mean,GPT5_mean,GPT_overall_score_mean,GPT_overall_score_wo_Q4&5_mean,GPT1_std,GPT2_std,GPT3_std,GPT4_std,GPT5_std,GPT_overall_score_std,GPT_overall_score_wo_Q4&5_std
Med42,Med42,2,11,5,4.7,4.7,4.7,5.0,5.0,4.82,4.7,0.27386127875258304,0.27386127875258304,0.27386127875258304,0.0,0.0,0.16431676725154962,0.27386127875258304
Med42,Med42,3,0,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Med42,Med42,3,1,5,4.0,4.0,4.8,5.0,5.0,4.56,4.266666666666667,0.0,0.0,0.44721359549995787,0.0,0.0,0.08944271909999128,0.1490711984999863
Med42,Med42,3,2,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Med42,Med42,3,3,5,4.5,4.5,4.5,5.0,5.0,4.7,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Med42,Med42,3,4,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Med42,Med42,3,5,5,4.0,4.0,5.0,5.0,5.0,4.6,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Med42,Med42,3,6,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Med42,Med42,3,7,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Med42,Med42,3,8,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Med42,Med42,3,9,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Med42,Med42,3,10,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Med42,Med42,3,11,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Med42,Med42,3,12,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Med42,Med42,3,13,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Med42,Med42,3,14,5,4.5,4.5,5.0,5.0,5.0,4.8,4.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Med42,Med42,3,15,5,4.0,4.0,5.0,5.0,5.0,4.6,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Med42,Med42,3,16,5,4.0,4.0,4.6,5.0,5.0,4.5200000000000005,4.2,0.0,0.0,0.5477225575051662,0.0,0.0,0.10954451150103288,0.18257418583505544
Med42,Med42,3,17,5,4.0,4.0,4.0,5.0,5.0,4.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Med42,Med42,3,18,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Med42,Med42,3,19,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Med42,Med42,3,20,5,4.0,3.6,4.6,5.0,4.6,4.359999999999999,4.066666666666666,0.0,0.5477225575051661,0.5477225575051662,0.0,0.5477225575051662,0.3286335345030995,0.3651483716701106
Med42,Med42,3,21,5,4.0,4.0,4.0,5.0,5.0,4.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Med42,Med42,3,22,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Med42,Med42,3,23,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Med42,Med42,4,0,5,4.5,4.5,4.5,5.0,4.7,4.64,4.5,0.0,0.0,0.0,0.0,0.273861278752583,0.054772255750516974,0.0
Med42,Med42,4,1,5,4.5,4.5,4.6,5.0,5.0,4.720000000000001,4.533333333333333,0.0,0.0,0.22360679774997894,0.0,0.0,0.044721359549995704,0.07453559924999306
Med42,Med42,4,2,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Med42,Med42,4,3,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Med42,Med42,4,4,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Med42,Med42,4,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Med42,Med42,4,6,5,2.0,2.0,2.0,4.0,3.0,2.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Med42,Med42,4,7,5,5.0,4.4,5.0,5.0,5.0,4.88,4.8,0.0,0.5477225575051662,0.0,0.0,0.0,0.1095445115010333,0.18257418583505525
Med42,Med42,4,8,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Med42,Med42,4,9,5,4.5,4.5,4.6,5.0,5.0,4.720000000000001,4.533333333333333,0.0,0.0,0.22360679774997902,0.0,0.0,0.044721359549995544,0.07453559924999319
Med42,Med42,4,10,5,4.5,4.5,4.5,5.0,5.0,4.7,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Med42,Med42,5,0,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Med42,Med42,5,1,5,4.0,4.0,4.6,5.0,5.0,4.5200000000000005,4.2,0.0,0.0,0.5477225575051662,0.0,0.0,0.10954451150103288,0.18257418583505536
Med42,Med42,5,2,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Med42,Med42,5,3,5,4.8,4.8,5.0,5.0,5.0,4.92,4.866666666666666,0.4472135954999579,0.4472135954999579,0.0,0.0,0.0,0.17888543819998343,0.2981423969999721
Med42,Med42,5,4,5,4.0,4.0,4.0,5.0,5.0,4.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Med42,Med42,5,5,5,4.6,4.6,5.0,5.0,5.0,4.84,4.733333333333333,0.22360679774997894,0.22360679774997894,0.0,0.0,0.0,0.08944271909999171,0.1490711984999859
Med42,Med42,5,6,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Med42,Med42,5,7,5,4.9,4.9,5.0,5.0,5.0,4.96,4.933333333333334,0.22360679774997902,0.22360679774997902,0.0,0.0,0.0,0.08944271909999141,0.14907119849998557
Med42,Med42,5,8,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Med42,Med42,5,9,5,4.0,4.0,5.0,5.0,5.0,4.6,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Med42,Med42,5,10,5,4.0,3.2,3.0,5.0,4.0,3.84,3.4,0.0,0.4472135954999579,0.0,0.0,0.0,0.08944271909999171,0.14907119849998604
Med42,Med42,5,11,5,4.0,3.0,4.0,5.0,4.0,4.0,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Med42,Med42,5,12,5,4.0,4.0,4.0,5.0,5.0,4.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Med42,Med42,5,13,5,4.5,4.5,4.5,5.0,5.0,4.7,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Med42,Med42,5,14,5,4.0,4.0,5.0,5.0,5.0,4.6,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Med42,Med42,5,15,5,4.0,4.0,5.0,5.0,5.0,4.6,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Med42,Med42,5,16,5,4.0,4.0,5.0,5.0,5.0,4.6,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Med42,Med42,5,17,5,4.0,3.0,4.0,5.0,4.0,4.0,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Med42,Med42,5,18,5,4.0,3.0,4.0,5.0,4.0,4.0,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Med42,Med42,5,19,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Med42,Med42,5,20,5,4.0,3.0,4.0,5.0,4.2,4.04,3.6666666666666665,0.0,0.0,0.0,0.0,0.44721359549995804,0.0894427190999917,0.0
Med42,Med42,5,21,5,4.4,4.4,4.6,5.0,5.0,4.68,4.466666666666667,0.22360679774997888,0.22360679774997888,0.22360679774997888,0.0,0.0,0.04472135954999596,0.07453559924999306
Med42,Med42,5,22,5,4.0,4.0,4.6,5.0,5.0,4.5200000000000005,4.2,0.0,0.0,0.5477225575051662,0.0,0.0,0.10954451150103288,0.1825741858350552
Med42,Med42,5,23,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Med42,Med42,6,0,5,4.0,3.4,4.0,5.0,5.0,4.28,3.8,0.0,0.5477225575051662,0.0,0.0,0.0,0.10954451150103316,0.1825741858350555
Med42,Med42,6,1,5,5.0,4.6,5.0,5.0,5.0,4.92,4.866666666666667,0.0,0.5477225575051663,0.0,0.0,0.0,0.10954451150103353,0.1825741858350555
Med42,Med42,6,2,5,3.0,3.0,4.0,5.0,5.0,4.0,3.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Med42,Med42,6,3,5,3.0,3.0,4.0,5.0,5.0,4.0,3.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Med42,Med42,6,4,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Med42,Med42,6,5,5,4.0,4.0,5.0,5.0,5.0,4.6,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Med42,Med42,6,6,5,3.0,3.2,4.0,5.0,5.0,4.04,3.4,0.0,0.447213595499958,0.0,0.0,0.0,0.08944271909999166,0.14907119849998604
Med42,Med42,6,7,5,2.0,3.0,4.0,5.0,5.0,3.8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Med42,Med42,6,8,5,4.0,4.0,5.0,5.0,5.0,4.6,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Med42,Med42,6,9,5,4.0,4.0,5.0,5.0,5.0,4.6,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MedGemma-3-27B,MedGemma-3-27B,1,0,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MedGemma-3-27B,MedGemma-3-27B,1,1,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MedGemma-3-27B,MedGemma-3-27B,1,2,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MedGemma-3-27B,MedGemma-3-27B,1,3,5,5.0,4.8,5.0,5.0,5.0,4.96,4.933333333333334,0.0,0.4472135954999579,0.0,0.0,0.0,0.08944271909999171,0.1490711984999859
MedGemma-3-27B,MedGemma-3-27B,1,4,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MedGemma-3-27B,MedGemma-3-27B,1,5,5,4.8,4.8,5.0,5.0,5.0,4.92,4.866666666666666,0.44721359549995787,0.44721359549995787,0.0,0.0,0.0,0.17888543819998334,0.29814239699997197
MedGemma-3-27B,MedGemma-3-27B,1,6,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MedGemma-3-27B,MedGemma-3-27B,1,7,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MedGemma-3-27B,MedGemma-3-27B,1,8,5,5.0,4.8,5.0,5.0,5.0,4.96,4.933333333333334,0.0,0.44721359549995787,0.0,0.0,0.0,0.08944271909999141,0.14907119849998557
MedGemma-3-27B,MedGemma-3-27B,1,9,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MedGemma-3-27B,MedGemma-3-27B,1,10,5,4.3,4.3,4.9,5.0,5.0,4.7,4.5,0.4472135954999578,0.4472135954999578,0.22360679774997888,0.0,0.0,0.17320508075688795,0.2886751345948131
MedGemma-3-27B,MedGemma-3-27B,2,0,5,4.8,4.8,4.8,5.0,5.0,4.88,4.8,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.0,0.0,0.2683281572999745,0.4472135954999579
MedGemma-3-27B,MedGemma-3-27B,2,1,5,5.0,4.8,5.0,5.0,4.8,4.92,4.933333333333334,0.0,0.44721359549995804,0.0,0.0,0.44721359549995804,0.17888543819998334,0.14907119849998587
MedGemma-3-27B,MedGemma-3-27B,2,2,5,4.6,4.6,5.0,5.0,5.0,4.84,4.7333333333333325,0.547722557505166,0.547722557505166,0.0,0.0,0.0,0.21908902300206667,0.3651483716701108
MedGemma-3-27B,MedGemma-3-27B,2,3,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MedGemma-3-27B,MedGemma-3-27B,2,4,5,4.6,4.6,5.0,5.0,5.0,4.84,4.733333333333333,0.4183300132670379,0.4183300132670379,0.0,0.0,0.0,0.16733200530681577,0.27888667551135904
MedGemma-3-27B,MedGemma-3-27B,2,5,5,4.8,4.8,5.0,5.0,5.0,4.92,4.866666666666666,0.44721359549995787,0.44721359549995787,0.0,0.0,0.0,0.17888543819998348,0.2981423969999723
MedGemma-3-27B,MedGemma-3-27B,2,6,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MedGemma-3-27B,MedGemma-3-27B,2,7,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MedGemma-3-27B,MedGemma-3-27B,2,8,5,4.3,4.3,5.0,5.0,5.0,4.72,4.533333333333333,0.44721359549995804,0.44721359549995804,0.0,0.0,0.0,0.17888543819998326,0.29814239699997214
MedGemma-3-27B,MedGemma-3-27B,2,9,5,4.0,4.0,4.0,5.0,5.0,4.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MedGemma-3-27B,MedGemma-3-27B,2,10,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MedGemma-3-27B,MedGemma-3-27B,2,11,5,4.1,4.1,4.9,5.0,5.0,4.619999999999999,4.366666666666666,0.22360679774997902,0.22360679774997902,0.22360679774997902,0.0,0.0,0.044721359549996134,0.07453559924999316
MedGemma-3-27B,MedGemma-3-27B,3,0,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MedGemma-3-27B,MedGemma-3-27B,3,1,5,4.0,4.0,5.0,5.0,5.0,4.6,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MedGemma-3-27B,MedGemma-3-27B,3,2,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MedGemma-3-27B,MedGemma-3-27B,3,3,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MedGemma-3-27B,MedGemma-3-27B,3,4,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MedGemma-3-27B,MedGemma-3-27B,3,5,5,4.0,4.0,4.8,5.0,5.0,4.56,4.266666666666667,0.0,0.0,0.44721359549995787,0.0,0.0,0.08944271909999128,0.1490711984999863
MedGemma-3-27B,MedGemma-3-27B,3,6,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MedGemma-3-27B,MedGemma-3-27B,3,7,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MedGemma-3-27B,MedGemma-3-27B,3,8,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MedGemma-3-27B,MedGemma-3-27B,3,9,5,4.0,4.0,4.4,5.0,5.0,4.4799999999999995,4.133333333333333,0.0,0.0,0.5477225575051662,0.0,0.0,0.10954451150103288,0.1825741858350552
MedGemma-3-27B,MedGemma-3-27B,3,10,5,4.8,4.6,5.0,5.0,5.0,4.88,4.8,0.44721359549995787,0.5477225575051661,0.0,0.0,0.0,0.1788854381999834,0.2981423969999721
MedGemma-3-27B,MedGemma-3-27B,3,11,5,4.9,4.9,5.0,5.0,5.0,4.96,4.933333333333334,0.22360679774997902,0.22360679774997902,0.0,0.0,0.0,0.08944271909999141,0.14907119849998557
MedGemma-3-27B,MedGemma-3-27B,3,12,5,4.9,4.7,4.9,5.0,5.0,4.9,4.833333333333334,0.22360679774997902,0.44721359549995804,0.22360679774997902,0.0,0.0,0.14142135623730945,0.2357022603955158
MedGemma-3-27B,MedGemma-3-27B,3,13,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MedGemma-3-27B,MedGemma-3-27B,3,14,5,4.4,4.4,5.0,5.0,5.0,4.76,4.6,0.5477225575051662,0.5477225575051662,0.0,0.0,0.0,0.21908902300206665,0.3651483716701107
MedGemma-3-27B,MedGemma-3-27B,3,15,5,4.0,4.0,4.0,5.0,5.0,4.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MedGemma-3-27B,MedGemma-3-27B,3,16,5,4.0,4.0,4.8,5.0,5.0,4.56,4.266666666666667,0.0,0.0,0.44721359549995787,0.0,0.0,0.08944271909999128,0.14907119849998604
MedGemma-3-27B,MedGemma-3-27B,3,17,5,4.6,4.6,5.0,5.0,5.0,4.84,4.7333333333333325,0.5477225575051662,0.5477225575051662,0.0,0.0,0.0,0.21908902300206665,0.36514837167011116
MedGemma-3-27B,MedGemma-3-27B,3,18,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MedGemma-3-27B,MedGemma-3-27B,3,19,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MedGemma-3-27B,MedGemma-3-27B,3,20,5,4.4,4.4,5.0,5.0,5.0,4.76,4.6,0.547722557505166,0.547722557505166,0.0,0.0,0.0,0.21908902300206667,0.36514837167011077
MedGemma-3-27B,MedGemma-3-27B,3,21,5,4.0,3.8,4.2,4.6,4.8,4.279999999999999,4.0,0.0,0.447213595499958,0.44721359549995787,0.894427190999916,0.44721359549995787,0.3898717737923586,0.23570226039551584
MedGemma-3-27B,MedGemma-3-27B,3,22,5,4.0,3.8,4.2,5.0,4.6,4.32,4.0,0.0,0.44721359549995787,0.4472135954999579,0.0,0.547722557505166,0.22803508501982744,0.23570226039551573
MedGemma-3-27B,MedGemma-3-27B,3,23,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MedGemma-3-27B,MedGemma-3-27B,4,0,5,4.3,4.3,4.9,5.0,5.0,4.7,4.5,0.4472135954999579,0.4472135954999579,0.22360679774997902,0.0,0.0,0.17320508075688776,0.2886751345948129
MedGemma-3-27B,MedGemma-3-27B,4,1,5,4.6,4.6,5.0,5.0,5.0,4.84,4.7333333333333325,0.5477225575051661,0.5477225575051661,0.0,0.0,0.0,0.21908902300206679,0.3651483716701108
MedGemma-3-27B,MedGemma-3-27B,4,2,5,4.4,4.4,5.0,5.0,5.0,4.76,4.6,0.4183300132670377,0.4183300132670377,0.0,0.0,0.0,0.16733200530681527,0.27888667551135854
MedGemma-3-27B,MedGemma-3-27B,4,3,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MedGemma-3-27B,MedGemma-3-27B,4,4,5,4.9,4.9,5.0,5.0,5.0,4.96,4.933333333333334,0.22360679774997907,0.22360679774997907,0.0,0.0,0.0,0.08944271909999167,0.1490711984999859
MedGemma-3-27B,MedGemma-3-27B,4,5,5,4.2,4.2,4.8,5.0,5.0,4.64,4.4,0.44721359549995804,0.44721359549995804,0.44721359549995787,0.0,0.0,0.21908902300206637,0.36514837167011105
MedGemma-3-27B,MedGemma-3-27B,4,6,5,4.0,4.0,4.8,5.0,5.0,4.56,4.266666666666667,0.0,0.0,0.44721359549995804,0.0,0.0,0.08944271909999128,0.14907119849998587
MedGemma-3-27B,MedGemma-3-27B,4,7,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MedGemma-3-27B,MedGemma-3-27B,4,8,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MedGemma-3-27B,MedGemma-3-27B,4,9,5,4.4,4.4,5.0,5.0,5.0,4.76,4.6,0.5477225575051662,0.5477225575051662,0.0,0.0,0.0,0.21908902300206665,0.365148371670111
MedGemma-3-27B,MedGemma-3-27B,4,10,5,4.0,3.8,3.8,5.0,4.8,4.28,3.8666666666666663,0.0,0.4472135954999579,0.4472135954999579,0.0,0.44721359549995804,0.26832815729997506,0.29814239699997214
MedGemma-3-27B,MedGemma-3-27B,5,0,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MedGemma-3-27B,MedGemma-3-27B,5,1,5,3.2,2.6,3.4,5.0,3.8,3.6,3.0666666666666664,0.8366600265340756,0.5477225575051661,0.8944271909999159,0.0,0.447213595499958,0.5099019513592785,0.7226494462892933
MedGemma-3-27B,MedGemma-3-27B,5,2,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MedGemma-3-27B,MedGemma-3-27B,5,3,5,4.6,4.6,5.0,5.0,5.0,4.84,4.7333333333333325,0.5477225575051663,0.5477225575051663,0.0,0.0,0.0,0.21908902300206654,0.3651483716701111
MedGemma-3-27B,MedGemma-3-27B,5,4,5,4.6,4.6,4.8,5.0,5.0,4.8,4.666666666666666,0.547722557505166,0.547722557505166,0.44721359549995787,0.0,0.0,0.282842712474619,0.47140452079103173
MedGemma-3-27B,MedGemma-3-27B,5,5,5,4.5,4.5,4.7,5.0,5.0,4.74,4.566666666666666,0.5,0.5,0.44721359549995804,0.0,0.0,0.260768096208106,0.4346134936801766
MedGemma-3-27B,MedGemma-3-27B,5,6,5,4.8,4.8,4.8,5.0,5.0,4.88,4.8,0.44721359549995787,0.44721359549995787,0.44721359549995787,0.0,0.0,0.2683281572999748,0.44721359549995787
MedGemma-3-27B,MedGemma-3-27B,5,7,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MedGemma-3-27B,MedGemma-3-27B,5,8,5,4.8,4.8,5.0,5.0,5.0,4.92,4.866666666666666,0.44721359549995787,0.44721359549995787,0.0,0.0,0.0,0.17888543819998348,0.2981423969999721
MedGemma-3-27B,MedGemma-3-27B,5,9,5,4.6,4.6,4.8,5.0,5.0,4.8,4.666666666666666,0.547722557505166,0.547722557505166,0.44721359549995787,0.0,0.0,0.2828427124746189,0.47140452079103157
MedGemma-3-27B,MedGemma-3-27B,5,10,5,4.3,4.3,4.8,5.0,5.0,4.68,4.466666666666667,0.44721359549995804,0.44721359549995804,0.44721359549995787,0.0,0.0,0.2280350850198274,0.38005847503304646
MedGemma-3-27B,MedGemma-3-27B,5,11,5,4.2,4.2,4.4,5.0,5.0,4.5600000000000005,4.266666666666667,0.44721359549995787,0.44721359549995787,0.5477225575051662,0.0,0.0,0.2607680962081059,0.4346134936801765
MedGemma-3-27B,MedGemma-3-27B,5,12,5,4.6,4.6,4.8,5.0,5.0,4.8,4.666666666666666,0.5477225575051662,0.5477225575051662,0.44721359549995787,0.0,0.0,0.28284271247461895,0.4714045207910315
MedGemma-3-27B,MedGemma-3-27B,5,13,5,4.0,4.0,4.6,5.0,5.0,4.5200000000000005,4.2,0.0,0.0,0.5477225575051662,0.0,0.0,0.10954451150103288,0.18257418583505544
MedGemma-3-27B,MedGemma-3-27B,5,14,5,4.0,3.8,4.4,5.0,4.8,4.4,4.066666666666666,0.0,0.447213595499958,0.5477225575051662,0.0,0.44721359549995787,0.24494897427831777,0.2788866755113584
MedGemma-3-27B,MedGemma-3-27B,5,15,5,4.2,4.0,4.2,5.0,4.8,4.44,4.133333333333334,0.44721359549995787,0.7071067811865475,0.44721359549995787,0.0,0.44721359549995787,0.3577708763999665,0.5055250296034366
MedGemma-3-27B,MedGemma-3-27B,5,16,5,4.4,4.4,4.6,5.0,5.0,4.68,4.466666666666667,0.4183300132670377,0.4183300132670377,0.4183300132670378,0.0,0.0,0.21679483388678752,0.36132472314464675
MedGemma-3-27B,MedGemma-3-27B,5,17,5,4.0,4.0,5.0,5.0,5.0,4.6,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MedGemma-3-27B,MedGemma-3-27B,5,18,5,4.9,4.9,5.0,5.0,5.0,4.96,4.933333333333334,0.22360679774997907,0.22360679774997907,0.0,0.0,0.0,0.08944271909999167,0.1490711984999859
MedGemma-3-27B,MedGemma-3-27B,5,19,5,4.9,4.9,5.0,5.0,5.0,4.96,4.933333333333334,0.22360679774997888,0.22360679774997888,0.0,0.0,0.0,0.0894427190999917,0.14907119849998587
MedGemma-3-27B,MedGemma-3-27B,5,20,5,4.4,4.4,4.8,5.0,5.0,4.720000000000001,4.533333333333333,0.5477225575051662,0.5477225575051662,0.44721359549995787,0.0,0.0,0.2683281572999748,0.44721359549995815
MedGemma-3-27B,MedGemma-3-27B,5,21,5,4.0,3.8,4.2,4.6,4.6,4.24,4.0,0.0,0.4472135954999579,0.44721359549995787,0.8944271909999159,0.5477225575051663,0.3286335345030997,0.23570226039551553
MedGemma-3-27B,MedGemma-3-27B,5,22,5,4.0,4.2,5.0,5.0,5.0,4.64,4.4,0.0,0.44721359549995787,0.0,0.0,0.0,0.08944271909999166,0.1490711984999864
MedGemma-3-27B,MedGemma-3-27B,5,23,5,4.6,4.4,5.0,5.0,4.8,4.76,4.666666666666666,0.547722557505166,0.5477225575051663,0.0,0.0,0.44721359549995787,0.21908902300206654,0.3333333333333334
MedGemma-3-27B,MedGemma-3-27B,6,0,5,3.6,3.0,3.6,5.0,4.6,3.96,3.4,0.5477225575051662,1.0,1.140175425099138,0.0,0.5477225575051661,0.6228964600958977,0.8628119403696523
MedGemma-3-27B,MedGemma-3-27B,6,1,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MedGemma-3-27B,MedGemma-3-27B,6,2,5,4.0,3.6,4.0,5.0,5.0,4.32,3.8666666666666663,0.0,0.5477225575051661,0.0,0.0,0.0,0.10954451150103345,0.1825741858350555
